CustomerID,Name,LastName,SpendPower,GroceryPref
206,Mark,Fox,3.263534458836892,0.4469488932185116
207,Michael,Rhodes,1.101386939998673,0.7451422114842348
208,Stephanie,Manning,2.84044996107062,0.15233955096063406
209,Thomas,Schmidt,1.0251839881507476,0.3572940541528689
210,Ian,Meyer,2.9176259136944567,0.3212624376436395
211,William,Alvarez,1.3178978151804805,0.2080267119085686
212,Kenneth,Anderson,1.2297600528964292,0.12159026364027486
213,Samantha,May,1.1418752372637924,0.2832603990688219
214,Carolyn,Miller,1.4823456044717436,0.4826626790287563
215,Sara,Rios,2.3751705143113795,0.24713581790665148
216,Samantha,Rivera,1.615716538275427,0.04929248652050187
217,Linda,Ross,1.0941291489742575,0.23913052497690143
218,Michelle,Buchanan,1.0221901745842632,0.1854879308329208
219,Richard,Bailey,1.0547825325342841,0.18882891088295875
220,Todd,Whitaker,8.624798429643993,0.05657832124080287
221,Jessica,Ewing,1.0871158566814856,0.625093468449723
222,Steven,Gibson,2.2020849357251495,0.2369061328599713
223,Rodney,Carpenter,51.09994476309507,0.45223699804964523
224,Lauren,Bowers,1.2569235785615636,0.17945019325949707
225,Christopher,Clark,1.1360005395069381,0.359132550988238
226,Dawn,Holt,1.3477806401984076,0.4088066493772206
227,David,Martin,1.543792071220991,0.26590817801117617
228,Tracy,Moore,1.2894304667413201,0.10184701416187548
229,Joann,Mitchell,3.2465859944809665,0.3592598158077352
230,Troy,Matthews,3.27651755551792,0.49248137248300006
231,Miguel,Thompson,1.1856994281629678,0.3331167569746068
232,Michael,Odom,1.2384795733129326,0.6131915758787129
233,Monica,Snyder,1.8172889669949375,0.33236772452556873
234,Kenneth,Gardner,1.316017543401345,0.19893347072574227
235,Robert,King,1.0207142845201447,0.5173574396402509
236,James,Williams,1.415318358019217,0.45795781342785186
237,Derrick,Gomez,1.5163370429857927,0.28489040548061384
238,Charles,Erickson,1.6199203026712712,0.23523743927431218
239,Rebecca,Solomon,1.1065303154651767,0.04372367964829118
240,Amanda,Gallagher,8.955386114763938,0.7574701896318624
241,Charles,Gutierrez,39.48398667274479,0.3173620491878331
242,Karen,Neal,1.3952640798815574,0.28508993545563455
243,Marc,Wright,1.2464004592203988,0.3236603561345685
244,Matthew,Greene,1.0054890260227982,0.17820641585789704
245,Sophia,Mills,1.4108267664560696,0.44802362856160105
246,Jordan,Warren,1.4903152745629789,0.316941319237894
247,Cindy,Barnes,1.0961652388061016,0.14491866101067746
248,Terri,Jacobs,1.849616085872155,0.5715346018699236
249,Kelly,Mendez,2.963322043933474,0.38128501159488876
250,Patrick,Turner,3.4303128218358796,0.38017686423116026
251,Joe,Smith,1.7363163950893776,0.3809242051840967
252,Michelle,Mccall,1.432163964244002,0.13159425116864235
253,Matthew,Nguyen,1.8325888563925077,0.306062485102548
254,Meghan,Cooper,1.5473233859444688,0.24903973775311103
255,Carol,Jackson,3.1562368635842377,0.15803760177521564
256,Diane,Contreras,1.4737102488698686,0.40913328105261687
257,Joseph,Dyer,1.87811839998211,0.24420588255672157
258,Donna,Thompson,1.6282184059269822,0.37305955113497513
259,Tina,Weiss,8.107950292757556,0.2980371305496726
260,Samantha,Bright,3.8505875540622294,0.5326631718535532
261,Danielle,Graham,8.190336805665105,0.09184303379920863
262,Amanda,Vargas,2.6729864742679297,0.45666073480416913
263,Glenn,Vargas,1.7298929894264023,0.21724878425428285
264,Derrick,Ramirez,1.3972456127003854,0.40208850704161425
265,Sean,Young,7.941158238155561,0.08668266879502741
266,Holly,Olsen,1.1741225884107196,0.560708930628299
267,Dawn,Pope,1.200008245101327,0.12809760852657726
268,Linda,Contreras,1.0729233182008826,0.1996916100969755
269,Deborah,Brown,9.26120575232841,0.4276069201904397
270,Tyler,Caldwell,2.560361363955031,0.45705289901552576
271,Bryan,Garrison,2.022378699050184,0.11882457552290039
272,Cheryl,Anderson,1.024984740132282,0.6910972570819162
273,Arthur,Robinson,3.9432255292180276,0.2914305934601832
274,Sarah,Conway,5.802473755825663,0.21273395217598798
275,Derek,Malone,4.336408887363748,0.19797400625833106
276,Donna,Snyder,1.3069106707337443,0.5349322529927985
277,Jennifer,Miller,2.1128958145029357,0.15008881450613748
278,Amanda,Hill,1.4507274002355912,0.43605783481722415
279,Sandra,Horne,1.5414059679824876,0.3577074670358115
280,Amanda,Mills,1.79006360708461,0.4242294644680609
281,Kelly,Fuller,2.0847539874117205,0.25565141190782886
282,Lance,Espinoza,4.298745599250444,0.4473456336044548
283,Angela,Barnes,1.3572080001900098,0.19972406556379493
284,Donna,Franklin,20.021855966771465,0.13250074243960897
285,Ashley,Wilson,2.943625455306666,0.4797646374505298
286,Jessica,Alvarado,2.8070570970969198,0.3966008484498671
287,Austin,Jenkins,1.082578605271349,0.6761662488131815
288,Allison,Haley,1.127323534214746,0.44021736172709425
289,Jessica,Davis,1.481573708693846,0.09984802555964951
290,Jonathan,Moore,1.7254716418608467,0.7615494551692957
291,Elizabeth,Martin,1.0020153796772344,0.2117016795739181
292,Jeffery,Hansen,1.6809754225942517,0.1261590055826775
293,Ashley,Hughes,1.1018763098761226,0.6375399980728805
294,Amanda,Juarez,3.990507632067506,0.26550165624963157
295,Randy,Villegas,1.3949827601412876,0.08190784579112775
296,Tiffany,Sellers,12.929515433942669,0.3400341552236124
297,Adrian,Shelton,1.1899989065424361,0.44214228821922297
298,Amanda,Simmons,2.629616008004477,0.05548852867019722
299,Jillian,Boone,4.330710998455603,0.1823840913009125
300,Caleb,Powers,2.1026725067340095,0.07394878127159624
301,Melissa,King,2.7117536472309265,0.21539909393409928
302,Regina,Sanchez,1.7721403535878686,0.2531708767801653
303,Thomas,Gibson,4.027071431237594,0.2727098836833922
304,Benjamin,Rosario,2.425127557476754,0.1580718947086708
305,Tyler,Martinez,1.3250957244295942,0.4038019823441789
306,Danielle,Fox,1.418771031031712,0.22441963538021564
307,Amber,Dunlap,1.1855711220588503,0.34404798285039495
308,Jennifer,Hayes,1.6542318767427773,0.33447294919986514
309,Margaret,Jordan,1.489290240235148,0.3082797936566931
310,Emma,Lewis,1.0272656243673943,0.09144514715792129
311,Michael,Cohen,1.177149442420234,0.2409571683818817
312,Marie,Hernandez,1.1719576040897741,0.12573648547490013
313,Tony,Campos,5.150197349031874,0.48566100194570744
314,Nancy,Whitehead,1.2952368131624419,0.1882299825413552
315,Melissa,Lynn,1.3460234434888647,0.4202841080752738
316,Jennifer,Sanders,1.163431372031653,0.13630462964519344
317,Steven,Rosales,1.0109615648522916,0.28362416262540446
318,Karen,Williams,1.1567292178463602,0.2755164530838682
319,David,Evans,6.788691484882412,0.2563223674185872
320,Melissa,Choi,2.452257716251135,0.3650690003497353
321,Lisa,Thornton,1.694252174576714,0.16950455685176286
322,Jeffrey,Miller,1.052840710064217,0.5667100680242951
323,Olivia,Bell,1.500626256279706,0.03633004663915344
324,Kathryn,Snow,2.049927987901257,0.049939318413559156
325,Calvin,Diaz,2.3487542924782714,0.35118762944198023
326,Andrea,Best,1.4555978391733961,0.279849714156984
327,Paul,Martinez,2.8756819570489873,0.11416917084926557
328,Tracy,Gregory,2.217843067997347,0.43476371176067935
329,Erik,Davidson,2.0131092198494884,0.07741848553778911
330,Susan,Soto,1.964240753752427,0.634817803790924
331,Gregory,Rice,11.347635005968524,0.7310489817646841
332,Sharon,Williams,2.194000762250638,0.45469589833589175
333,Carrie,Williams,2.0452281328925794,0.289457376602423
334,Catherine,Patterson,3.1473144534899227,0.2317251391444093
335,Jacqueline,Webb,1.679508978150761,0.18720245984320655
336,Joseph,Caldwell,1.055958998599713,0.6829849309807027
337,Ellen,Chan,1.054122467665844,0.3559609000396163
338,Jesus,Li,1.3013334008768735,0.42540354825650156
339,Erin,Ortega,1.7106168831871895,0.2463543152066002
340,Robin,Watkins,2.680748640304848,0.4409466218687408
341,Sara,Hunt,1.3753256322362786,0.4788095322062021
342,Nicole,Thomas,1.4802449384210594,0.10576297889762797
343,Jason,Kirk,1.0753906838753868,0.1015580814424181
344,Todd,Jenkins,3.7760816605349627,0.024129363051818734
345,Mark,Blanchard,1.727401980206188,0.48906864895615343
346,David,Ryan,1.2316488114971909,0.2060896074224394
347,Christina,Jones,2.766404714402748,0.20081990975847952
348,Timothy,Ford,1.8950349099457697,0.19434821838520774
349,Natasha,Koch,3.7482651525595276,0.1955868456000656
350,Nicole,Ramirez,1.8250004725267455,0.18347913836536398
351,Mark,Williams,1.1392640346964837,0.2113488864832142
352,Donna,Cantu,9.872588183152375,0.5988463110604582
353,Molly,Thompson,1.3536028731751863,0.5925551456775997
354,Christina,Merritt,3.2751062414736616,0.0625938599251123
355,Audrey,Woods,1.1050742835735692,0.3702613971690261
356,Nicole,Jackson,1.3708934510549509,0.2815748532185076
357,Jesus,Brown,5.5489350382022655,0.05206360236223038
358,Carl,Buchanan,1.8232837840363185,0.32658153734789763
359,Edward,Page,1.7371008430279624,0.6196463525853819
360,Robert,Reilly,2.4989151398921066,0.47938584206264817
361,Matthew,Oneill,1.513739781591949,0.5973121085262832
362,Emily,Powell,1.551951467873691,0.4253284662226582
363,Kyle,Johnson,2.394707609070215,0.1761511933541854
364,Valerie,Grimes,1.3303573635549342,0.12954177674968145
365,Christopher,Leonard,1.0309438491413034,0.16906240361623887
366,Jacob,Rice,2.4578951916107443,0.40366435232113546
367,Thomas,Hill,1.5118462593297688,0.6583966129382617
368,Laura,Washington,1.398863230659939,0.49485690790304904
369,Lori,Miller,1.002977740850006,0.14571903617409648
370,Kara,Watkins,1.7755980093290713,0.5777229831854622
371,Bradley,Henry,1.0840004711863243,0.4722255281653122
372,John,Hood,1.084226537716927,0.3886622429703253
373,Dwayne,Jacobs,2.9300115372664317,0.5398846121900798
374,William,Gonzalez,1.365514580062736,0.13211942115366532
375,Janet,Wright,1.4428978472427145,0.16208842135304793
376,Stephanie,Moore,1.135216100541544,0.2561053976206172
377,Mary,Mcdaniel,1.9041233051079574,0.5999165682741042
378,Brenda,Burns,1.381189563842457,0.39860410373735283
379,Hannah,Hart,2.2831976647281857,0.2843862722865426
380,Robin,Fry,1.1806836432105774,0.09046817882888783
381,Rebecca,Carr,1.7435741577002632,0.49911746579621863
382,Elizabeth,May,1.2310679059729872,0.3413994424699126
383,Amanda,Valdez,2.5893901341906425,0.32845770307453187
384,Gary,Byrd,2.027720139277934,0.487704929897806
385,Jasmine,Page,3.7482889972261844,0.21619005859367726
386,Brady,Cisneros,1.1700487541015965,0.3130676962593873
387,Daniel,Huffman,1.451511746231584,0.2735463399577021
388,Heather,Patrick,1.7555145182772216,0.49629504231543564
389,Charles,Carpenter,1.2596140555195856,0.3668461616532383
390,Marcus,Reed,3.082019923275027,0.16416358727115607
391,Morgan,Montoya,1.2417592178787293,0.5960078951733502
392,Charles,Gonzalez,1.295850317890667,0.2368183183118515
393,Gregory,Lowe,1.9487280044747155,0.6354051330642361
394,Jessica,Hall,2.6553001452515494,0.22597916804029053
395,Jonathan,Foley,1.4982145993578246,0.19222449064682023
396,Jeremy,Vega,1.0673504359393258,0.32624116288145927
397,Julia,Dunlap,9.947922465616687,0.6180820904046098
398,Jeffrey,Jackson,1.696158403872308,0.09240979378715583
399,Samuel,Cook,2.605700810766874,0.08482441631662264
400,Jeremiah,Conway,1.4508897433570302,0.7835704935594313
401,Sara,Nunez,1.0590201126063623,0.6900495982817031
402,Christine,Kent,2.370394672127533,0.6955789152391977
403,Carlos,Vaughn,1.1735596442712841,0.10442360286556372
404,Jack,Oconnor,1.0054114206581812,0.14752928882869884
405,Laura,Smith,1.5418902064024622,0.2334223298594614
406,Richard,Henson,1.379364427635966,0.48417596669103263
407,Eric,Holt,1.048376524573772,0.5172678582896975
408,Susan,Key,1.173196015121479,0.4395642816269268
409,Brandon,Love,1.1773781736681421,0.16868408462731757
410,Michael,King,2.8401549092527554,0.28591094232558445
411,Barbara,Lopez,2.3430614375828456,0.5331889525495986
412,Andrea,Smith,4.017744568613636,0.28441104545986634
413,Cody,Wells,1.99895667146721,0.6195161717150939
414,Michele,White,1.201904619566125,0.4625468963351158
415,Elizabeth,Wilson,1.3855322194598927,0.36774273023629583
416,Amanda,Thompson,1.0518269532984799,0.4996303432042534
417,Phillip,Mckinney,7.241172348170096,0.21833757943000512
418,Zachary,Jones,1.4437929360220334,0.2731286302801594
419,Joseph,Mayer,1.0599263488479505,0.13732148582290132
420,Sarah,Black,2.6128132755092697,0.4914921461733991
421,Lisa,Velasquez,7.725322101497785,0.17716275888016267
422,Jaclyn,Johnson,2.077645018481452,0.7978958894329987
423,Michael,Terry,1.3281908999733698,0.43621510187619555
424,Summer,Smith,2.518340614188639,0.7653630260836783
425,Michael,Gamble,1.3125737174644003,0.38511345895896437
426,Stephanie,Jenkins,1.9317073671470681,0.5913742748870009
427,Lindsey,Ellis,1.1294372586159105,0.07804911145381647
428,Eugene,Matthews,1.0851263575573802,0.0485541897219613
429,Matthew,Banks,2.0356889624770753,0.11946722214922954
430,Dana,Jones,1.0884651241850645,0.433740311467054
431,Riley,Anderson,4.04305176660776,0.6649783416234256
432,Ryan,Melendez,1.501982267131204,0.1836997661556084
433,Ryan,Ingram,1.2034933109367252,0.2001475830999348
434,Joseph,Santiago,2.8854197855438004,0.4279805483526802
435,Philip,Olson,1.9613397030283424,0.2894726414657182
436,Nathan,Herrera,1.277589289670539,0.20543296360378985
437,Stephen,Proctor,10.991809690103159,0.3622949739665987
438,Gerald,Washington,3.473139935582688,0.3030017246664166
439,William,Robinson,1.7852492715914174,0.3732163575637878
440,Michael,Stewart,1.043803538745055,0.5078635537779325
441,Douglas,Garcia,5.67557289160987,0.33846288342990183
442,Angie,Moses,1.1940813368670735,0.163695466255423
443,Brandon,Wilson,1.3441249507759498,0.5152663327753954
444,Robert,Leon,1.0652209053705182,0.5740681589075335
445,Victor,Gardner,1.1129705131682346,0.49655692401323814
446,Melissa,Green,1.2670357591381114,0.5719420706849214
447,Perry,Richards,2.8651975627459962,0.14231923762255932
448,Diana,Wiley,1.0602675725352502,0.6123901081349616
449,Kevin,Martin,1.158226874386854,0.6270371645331755
450,Brian,Gonzalez,3.0139785875125353,0.32696764134422407
451,Shawn,Powell,1.460016699879419,0.5113851627376929
452,Vickie,Kelly,1.3380927643822094,0.2701382128262341
453,Tiffany,Cole,2.0031430434573316,0.33984477172862154
454,Robert,Graham,1.3798029180374933,0.1980225337139098
455,Jack,Jones,30.58264163128269,0.3986628474145899
456,Jessica,Vang,1.5458076668125111,0.4856524167863505
457,Lucas,Thornton,1.2339311967424262,0.1883690184683617
458,Gabriel,Harrington,1.2459108266572319,0.5892014978487617
459,Caitlin,Cooke,1.1932001846434583,0.2281385666935138
460,Joshua,Jones,2.8416108871524335,0.24842248672277054
461,Shannon,Sanders,1.1356531605616265,0.14663470792149963
462,Phillip,Olsen,1.8165593442386754,0.42620655892842546
463,Jesse,Shelton,7.212019168183428,0.6973633204963475
464,Joseph,Thomas,1.039290269272631,0.3960980865599718
465,Katrina,Gonzalez,1.8867291845180307,0.2857412051913379
466,Stanley,Johnson,1.1071962964121136,0.15638717181327524
467,Leonard,Summers,2.2542336094010693,0.48795918991323484
468,Jillian,Hughes,11.97245487077184,0.4186648953562003
469,James,Braun,1.2897524316404056,0.27433101829198797
470,Anita,Griffin,1.3420874321991938,0.47295679704666477
471,William,Williams,1.2618538969731004,0.2981143565723032
472,Amber,Kennedy,1.7484949455558196,0.1085504741244994
473,Susan,Lee,1.9747603079260594,0.1584050179585243
474,Melissa,Jackson,1.3283332295216688,0.198240791932426
475,Patrick,Bowers,1.313546318830794,0.027174019600722615
476,Nicholas,Adams,2.803974930919631,0.44340601471911506
477,Anthony,Hicks,4.15129075665069,0.16198237586892922
478,Darren,Shepherd,1.777582530828174,0.5101705032437708
479,Kathryn,Riddle,1.0229144245601225,0.10652257487700754
480,Hannah,Carter,4.302065587932031,0.0630263282924304
481,Ryan,Marks,1.316456143506461,0.3937562646356897
482,Nathaniel,Moses,1.4618121532437962,0.0806592901393568
